,País,Apellido,y,c
9935,Uruguay,Santacruz,0.0,Uruguay
9923,Cuba,Santacruz,0.0,Cuba
9934,República Dominicana,Santacruz,0.0,Dominicana
9933,Puerto Rico,Santacruz,0.0,Puerto Rico
9054,México,Santamaria,0.0,Mexico
9052,Guatemala,Santamaria,0.0,Guatemala
9051,El Salvador,Santamaria,0.0,El Salvador
9053,Honduras,Santamaria,0.0,Honduras
9055,Nicaragua,Santamaria,0.0,Nicaragua
9048,Costa Rica,Santamaria,0.0,Costa Rica
9056,Panamá,Santamaria,0.06140350877192982,Panama
9047,Colombia,Santamaria,0.0,Colombia
9062,Venezuela,Santamaria,0.0,Venezuela
9050,Ecuador,Santamaria,0.0,Ecuador
9058,Perú,Santamaria,0.0,Peru
9045,Bolivia,Santamaria,0.0,Bolivia
9046,Chile,Santamaria,0.0,Chile
9044,Argentina,Santamaria,0.0,Argentina
9057,Paraguay,Santamaria,0.0,Paraguay
9061,Uruguay,Santamaria,0.0,Uruguay
9049,Cuba,Santamaria,0.0,Cuba
9060,República Dominicana,Santamaria,0.0,Dominicana
9059,Puerto Rico,Santamaria,0.0,Puerto Rico
5482,México,Santana,0.0,Mexico
5480,Guatemala,Santana,0.0,Guatemala
5479,El Salvador,Santana,0.0,El Salvador
5481,Honduras,Santana,0.0,Honduras
5483,Nicaragua,Santana,0.0,Nicaragua
5476,Costa Rica,Santana,0.0,Costa Rica
5484,Panamá,Santana,0.0,Panama
5475,Colombia,Santana,0.0,Colombia
5490,Venezuela,Santana,0.0,Venezuela
5478,Ecuador,Santana,0.0,Ecuador
5486,Perú,Santana,0.0,Peru
5473,Bolivia,Santana,0.0,Bolivia
5474,Chile,Santana,0.0,Chile
5472,Argentina,Santana,0.0,Argentina
5485,Paraguay,Santana,0.0,Paraguay
5489,Uruguay,Santana,0.02595797280593325,Uruguay
5477,Cuba,Santana,0.07191780821917808,Cuba
5488,República Dominicana,Santana,0.20192307692307696,Dominicana
5487,Puerto Rico,Santana,0.0,Puerto Rico
8180,México,Santiago,0.06687898089171976,Mexico
8178,Guatemala,Santiago,0.0,Guatemala
8177,El Salvador,Santiago,0.0,El Salvador
8179,Honduras,Santiago,0.0,Honduras
8181,Nicaragua,Santiago,0.0,Nicaragua
8174,Costa Rica,Santiago,0.0,Costa Rica
8182,Panamá,Santiago,0.0,Panama
8173,Colombia,Santiago,0.0,Colombia
8188,Venezuela,Santiago,0.0,Venezuela
8176,Ecuador,Santiago,0.0,Ecuador
8184,Perú,Santiago,0.0,Peru
8171,Bolivia,Santiago,0.0,Bolivia
8172,Chile,Santiago,0.0,Chile
8170,Argentina,Santiago,0.0,Argentina
8183,Paraguay,Santiago,0.0,Paraguay
8187,Uruguay,Santiago,0.0,Uruguay
8175,Cuba,Santiago,0.0,Cuba
8186,República Dominicana,Santiago,0.041584158415841586,Dominicana
8185,Puerto Rico,Santiago,0.30434782608695654,Puerto Rico
9016,México,Santo,0.0,Mexico
9014,Guatemala,Santo,0.0,Guatemala
9013,El Salvador,Santo,0.0,El Salvador
9015,Honduras,Santo,0.0,Honduras
9017,Nicaragua,Santo,0.0,Nicaragua
9010,Costa Rica,Santo,0.0,Costa Rica
9018,Panamá,Santo,0.06666666666666667,Panama
9009,Colombia,Santo,0.0,Colombia
9024,Venezuela,Santo,0.0,Venezuela
9012,Ecuador,Santo,0.0,Ecuador
9020,Perú,Santo,0.0,Peru
9007,Bolivia,Santo,0.0,Bolivia
9008,Chile,Santo,0.0,Chile
9006,Argentina,Santo,0.0,Argentina
9019,Paraguay,Santo,0.0,Paraguay
9023,Uruguay,Santo,0.0,Uruguay
9011,Cuba,Santo,0.0,Cuba
9022,República Dominicana,Santo,0.0,Dominicana
9021,Puerto Rico,Santo,0.0,Puerto Rico
5710,México,Santos,0.04338842975206612,Mexico
5708,Guatemala,Santos,0.06583072100313479,Guatemala
5707,El Salvador,Santos,0.09251101321585904,El Salvador
5709,Honduras,Santos,0.11602209944751381,Honduras
5711,Nicaragua,Santos,0.0,Nicaragua
5704,Costa Rica,Santos,0.0,Costa Rica
5712,Panamá,Santos,0.12804878048780488,Panama
5703,Colombia,Santos,0.0,Colombia
5718,Venezuela,Santos,0.0,Venezuela
5706,Ecuador,Santos,0.0,Ecuador
5714,Perú,Santos,0.036395147313691506,Peru
5701,Bolivia,Santos,0.0,Bolivia
5702,Chile,Santos,0.0,Chile
5700,Argentina,Santos,0.0,Argentina
5713,Paraguay,Santos,0.0,Paraguay
5717,Uruguay,Santos,0.04030710172744722,Uruguay
5705,Cuba,Santos,0.04964539007092199,Cuba
5716,República Dominicana,Santos,0.10500000000000001,Dominicana
5715,Puerto Rico,Santos,0.07720588235294118,Puerto Rico
9985,México,Segovia,0.0,Mexico
9983,Guatemala,Segovia,0.0,Guatemala
9982,El Salvador,Segovia,0.0,El Salvador
9984,Honduras,Segovia,0.0,Honduras
9986,Nicaragua,Segovia,0.0,Nicaragua
9979,Costa Rica,Segovia,0.0,Costa Rica
9987,Panamá,Segovia,0.0,Panama
9978,Colombia,Segovia,0.0,Colombia
9993,Venezuela,Segovia,0.0,Venezuela
9981,Ecuador,Segovia,0.0,Ecuador
9989,Perú,Segovia,0.0,Peru
9976,Bolivia,Segovia,0.0,Bolivia
9977,Chile,Segovia,0.0,Chile
9975,Argentina,Segovia,0.0,Argentina
9988,Paraguay,Segovia,0.05412371134020619,Paraguay
9992,Uruguay,Segovia,0.0,Uruguay
9980,Cuba,Segovia,0.0,Cuba
9991,República Dominicana,Segovia,0.0,Dominicana
9990,Puerto Rico,Segovia,0.0,Puerto Rico
4855,México,Segura,0.0,Mexico
4853,Guatemala,Segura,0.0,Guatemala
4852,El Salvador,Segura,0.0,El Salvador
4854,Honduras,Segura,0.0,Honduras
4856,Nicaragua,Segura,0.0,Nicaragua
4849,Costa Rica,Segura,0.11666666666666668,Costa Rica
4857,Panamá,Segura,0.0,Panama
4848,Colombia,Segura,0.0,Colombia
4863,Venezuela,Segura,0.0,Venezuela
4851,Ecuador,Segura,0.0,Ecuador
4859,Perú,Segura,0.0,Peru
4846,Bolivia,Segura,0.0,Bolivia
4847,Chile,Segura,0.0,Chile
4845,Argentina,Segura,0.0,Argentina
4858,Paraguay,Segura,0.0,Paraguay
4862,Uruguay,Segura,0.0,Uruguay
4850,Cuba,Segura,0.0,Cuba
4861,República Dominicana,Segura,0.0,Dominicana
4860,Puerto Rico,Segura,0.0,Puerto Rico
3107,México,Sepulveda,0.0,Mexico
3105,Guatemala,Sepulveda,0.0,Guatemala
3104,El Salvador,Sepulveda,0.0,El Salvador
3106,Honduras,Sepulveda,0.0,Honduras
3108,Nicaragua,Sepulveda,0.0,Nicaragua
3101,Costa Rica,Sepulveda,0.0,Costa Rica
3109,Panamá,Sepulveda,0.0,Panama
3100,Colombia,Sepulveda,0.0,Colombia
3115,Venezuela,Sepulveda,0.0,Venezuela
3103,Ecuador,Sepulveda,0.0,Ecuador
3111,Perú,Sepulveda,0.0,Peru
3098,Bolivia,Sepulveda,0.0,Bolivia
3099,Chile,Sepulveda,0.14685314685314685,Chile
3097,Argentina,Sepulveda,0.0,Argentina
3110,Paraguay,Sepulveda,0.0,Paraguay
3114,Uruguay,Sepulveda,0.0,Uruguay
3102,Cuba,Sepulveda,0.0,Cuba
3113,República Dominicana,Sepulveda,0.0,Dominicana
3112,Puerto Rico,Sepulveda,0.0,Puerto Rico
8484,México,Sequeira,0.0,Mexico
8482,Guatemala,Sequeira,0.0,Guatemala
8481,El Salvador,Sequeira,0.0,El Salvador
8483,Honduras,Sequeira,0.0,Honduras
8485,Nicaragua,Sequeira,0.08786610878661087,Nicaragua
8478,Costa Rica,Sequeira,0.0,Costa Rica
8486,Panamá,Sequeira,0.0,Panama
8477,Colombia,Sequeira,0.0,Colombia
8492,Venezuela,Sequeira,0.0,Venezuela
8480,Ecuador,Sequeira,0.0,Ecuador
8488,Perú,Sequeira,0.0,Peru
8475,Bolivia,Sequeira,0.0,Bolivia
8476,Chile,Sequeira,0.0,Chile
8474,Argentina,Sequeira,0.0,Argentina
8487,Paraguay,Sequeira,0.0,Paraguay
8491,Uruguay,Sequeira,0.0,Uruguay
8479,Cuba,Sequeira,0.0,Cuba
8490,República Dominicana,Sequeira,0.0,Dominicana
8489,Puerto Rico,Sequeira,0.0,Puerto Rico
6698,México,Serrano,0.0,Mexico
6696,Guatemala,Serrano,0.0,Guatemala
6695,El Salvador,Serrano,0.060000000000000005,El Salvador
6697,Honduras,Serrano,0.0,Honduras
6699,Nicaragua,Serrano,0.0,Nicaragua
6692,Costa Rica,Serrano,0.0,Costa Rica
6700,Panamá,Serrano,0.07291666666666667,Panama
6691,Colombia,Serrano,0.0,Colombia
6706,Venezuela,Serrano,0.0,Venezuela
6694,Ecuador,Serrano,0.0,Ecuador
6702,Perú,Serrano,0.0,Peru
6689,Bolivia,Serrano,0.0,Bolivia
6690,Chile,Serrano,0.0,Chile
6688,Argentina,Serrano,0.0,Argentina
6701,Paraguay,Serrano,0.0,Paraguay
6705,Uruguay,Serrano,0.0,Uruguay
6693,Cuba,Serrano,0.0,Cuba
6704,República Dominicana,Serrano,0.0,Dominicana
6703,Puerto Rico,Serrano,0.06441717791411043,Puerto Rico
8541,México,Sevilla,0.0,Mexico
8539,Guatemala,Sevilla,0.0,Guatemala
8538,El Salvador,Sevilla,0.0,El Salvador
8540,Honduras,Sevilla,0.0,Honduras
8542,Nicaragua,Sevilla,0.07446808510638298,Nicaragua
8535,Costa Rica,Sevilla,0.0,Costa Rica
8543,Panamá,Sevilla,0.0,Panama
8534,Colombia,Sevilla,0.0,Colombia
8549,Venezuela,Sevilla,0.0,Venezuela
8537,Ecuador,Sevilla,0.0,Ecuador
8545,Perú,Sevilla,0.0,Peru
8532,Bolivia,Sevilla,0.0,Bolivia
8533,Chile,Sevilla,0.0,Chile
8531,Argentina,Sevilla,0.0,Argentina
8544,Paraguay,Sevilla,0.0,Paraguay
8548,Uruguay,Sevilla,0.0,Uruguay
8536,Cuba,Sevilla,0.0,Cuba
8547,República Dominicana,Sevilla,0.0,Dominicana
8546,Puerto Rico,Sevilla,0.0,Puerto Rico
4133,México,Sierra,0.0,Mexico
4131,Guatemala,Sierra,0.0,Guatemala
4130,El Salvador,Sierra,0.0,El Salvador
4132,Honduras,Sierra,0.0,Honduras
4134,Nicaragua,Sierra,0.0,Nicaragua
4127,Costa Rica,Sierra,0.0,Costa Rica
4135,Panamá,Sierra,0.0,Panama
4126,Colombia,Sierra,0.06231454005934719,Colombia
4141,Venezuela,Sierra,0.0,Venezuela
4129,Ecuador,Sierra,0.0,Ecuador
4137,Perú,Sierra,0.0,Peru
4124,Bolivia,Sierra,0.0,Bolivia
4125,Chile,Sierra,0.0,Chile
4123,Argentina,Sierra,0.0,Argentina
4136,Paraguay,Sierra,0.0,Paraguay
4140,Uruguay,Sierra,0.0,Uruguay
4128,Cuba,Sierra,0.0,Cuba
4139,República Dominicana,Sierra,0.0,Dominicana
4138,Puerto Rico,Sierra,0.14,Puerto Rico
580,México,Silva,0.050359712230215826,Mexico
578,Guatemala,Silva,0.0,Guatemala
577,El Salvador,Silva,0.0,El Salvador
579,Honduras,Silva,0.0,Honduras
581,Nicaragua,Silva,0.075,Nicaragua
574,Costa Rica,Silva,0.0,Costa Rica
582,Panamá,Silva,0.0,Panama
573,Colombia,Silva,0.049528301886792456,Colombia
588,Venezuela,Silva,0.109375,Venezuela
576,Ecuador,Silva,0.04496788008565311,Ecuador
584,Perú,Silva,0.07984790874524715,Peru
571,Bolivia,Silva,0.0,Bolivia
572,Chile,Silva,0.15441176470588236,Chile
570,Argentina,Silva,0.060171919770773644,Argentina
583,Paraguay,Silva,0.08203125,Paraguay
587,Uruguay,Silva,0.21428571428571427,Uruguay
575,Cuba,Silva,0.03977272727272728,Cuba
586,República Dominicana,Silva,0.0,Dominicana
585,Puerto Rico,Silva,0.0,Puerto Rico
11600,México,Silveira,0.0,Mexico
11598,Guatemala,Silveira,0.0,Guatemala
11597,El Salvador,Silveira,0.0,El Salvador
11599,Honduras,Silveira,0.0,Honduras
11601,Nicaragua,Silveira,0.0,Nicaragua
11594,Costa Rica,Silveira,0.0,Costa Rica
11602,Panamá,Silveira,0.0,Panama
11593,Colombia,Silveira,0.0,Colombia
11608,Venezuela,Silveira,0.0,Venezuela
11596,Ecuador,Silveira,0.0,Ecuador
11604,Perú,Silveira,0.0,Peru
11591,Bolivia,Silveira,0.0,Bolivia
11592,Chile,Silveira,0.0,Chile
11590,Argentina,Silveira,0.0,Argentina
11603,Paraguay,Silveira,0.0,Paraguay
11607,Uruguay,Silveira,0.0707070707070707,Uruguay
11595,Cuba,Silveira,0.0,Cuba
11606,República Dominicana,Silveira,0.0,Dominicana
11605,Puerto Rico,Silveira,0.0,Puerto Rico
11581,México,Silvera,0.0,Mexico
11579,Guatemala,Silvera,0.0,Guatemala
11578,El Salvador,Silvera,0.0,El Salvador
11580,Honduras,Silvera,0.0,Honduras
11582,Nicaragua,Silvera,0.0,Nicaragua
11575,Costa Rica,Silvera,0.0,Costa Rica
11583,Panamá,Silvera,0.0,Panama
11574,Colombia,Silvera,0.0,Colombia
11589,Venezuela,Silvera,0.0,Venezuela
11577,Ecuador,Silvera,0.0,Ecuador
11585,Perú,Silvera,0.0,Peru
11572,Bolivia,Silvera,0.0,Bolivia
11573,Chile,Silvera,0.0,Chile
11571,Argentina,Silvera,0.0,Argentina
11584,Paraguay,Silvera,0.0,Paraguay
11588,Uruguay,Silvera,0.07142857142857142,Uruguay
11576,Cuba,Silvera,0.0,Cuba
11587,República Dominicana,Silvera,0.0,Dominicana
11586,Puerto Rico,Silvera,0.0,Puerto Rico
9149,México,Smith,0.0,Mexico
9147,Guatemala,Smith,0.0,Guatemala
9146,El Salvador,Smith,0.0,El Salvador
9148,Honduras,Smith,0.0,Honduras
9150,Nicaragua,Smith,0.0,Nicaragua
9143,Costa Rica,Smith,0.0,Costa Rica
9151,Panamá,Smith,0.0515970515970516,Panama
9142,Colombia,Smith,0.0,Colombia
9157,Venezuela,Smith,0.0,Venezuela
9145,Ecuador,Smith,0.0,Ecuador
9153,Perú,Smith,0.0,Peru
9140,Bolivia,Smith,0.0,Bolivia
9141,Chile,Smith,0.0,Chile
9139,Argentina,Smith,0.0,Argentina
9152,Paraguay,Smith,0.0,Paraguay
9156,Uruguay,Smith,0.0,Uruguay
9144,Cuba,Smith,0.0,Cuba
9155,República Dominicana,Smith,0.0,Dominicana
9154,Puerto Rico,Smith,0.0,Puerto Rico
4570,México,Solano,0.0,Mexico
4568,Guatemala,Solano,0.0,Guatemala
4567,El Salvador,Solano,0.0,El Salvador
4569,Honduras,Solano,0.0,Honduras
4571,Nicaragua,Solano,0.0,Nicaragua
4564,Costa Rica,Solano,0.20792079207920794,Costa Rica
4572,Panamá,Solano,0.0,Panama
4563,Colombia,Solano,0.0,Colombia
4578,Venezuela,Solano,0.0,Venezuela
4566,Ecuador,Solano,0.0,Ecuador
4574,Perú,Solano,0.0,Peru
4561,Bolivia,Solano,0.0,Bolivia
4562,Chile,Solano,0.0,Chile
4560,Argentina,Solano,0.0,Argentina
4573,Paraguay,Solano,0.0,Paraguay
4577,Uruguay,Solano,0.0,Uruguay
4565,Cuba,Solano,0.0,Cuba
4576,República Dominicana,Solano,0.0,Dominicana
4575,Puerto Rico,Solano,0.0,Puerto Rico
10498,México,Soler,0.0,Mexico
10496,Guatemala,Soler,0.0,Guatemala
10495,El Salvador,Soler,0.0,El Salvador
10497,Honduras,Soler,0.0,Honduras
10499,Nicaragua,Soler,0.0,Nicaragua
10492,Costa Rica,Soler,0.0,Costa Rica
10500,Panamá,Soler,0.0,Panama
10491,Colombia,Soler,0.0,Colombia
10506,Venezuela,Soler,0.0,Venezuela
10494,Ecuador,Soler,0.0,Ecuador
10502,Perú,Soler,0.0,Peru
10489,Bolivia,Soler,0.0,Bolivia
10490,Chile,Soler,0.0,Chile
10488,Argentina,Soler,0.0,Argentina
10501,Paraguay,Soler,0.0,Paraguay
10505,Uruguay,Soler,0.0,Uruguay
10493,Cuba,Soler,0.0,Cuba
10504,República Dominicana,Soler,0.0,Dominicana
10503,Puerto Rico,Soler,0.125748502994012,Puerto Rico
4760,México,Solis,0.046357615894039736,Mexico
4758,Guatemala,Solis,0.0,Guatemala
4757,El Salvador,Solis,0.0,El Salvador
4759,Honduras,Solis,0.0,Honduras
4761,Nicaragua,Solis,0.049881235154394306,Nicaragua
4754,Costa Rica,Solis,0.13043478260869565,Costa Rica
4762,Panamá,Solis,0.06231454005934719,Panama
4753,Colombia,Solis,0.0,Colombia
4768,Venezuela,Solis,0.0,Venezuela
4756,Ecuador,Solis,0.0,Ecuador
4764,Perú,Solis,0.0,Peru
4751,Bolivia,Solis,0.0,Bolivia
4752,Chile,Solis,0.0,Chile
4750,Argentina,Solis,0.0,Argentina
4763,Paraguay,Solis,0.0,Paraguay
4767,Uruguay,Solis,0.0,Uruguay
4755,Cuba,Solis,0.0,Cuba
4766,República Dominicana,Solis,0.0,Dominicana
4765,Puerto Rico,Solis,0.073943661971831,Puerto Rico
2176,México,Soliz,0.0,Mexico
2174,Guatemala,Soliz,0.0,Guatemala
2173,El Salvador,Soliz,0.0,El Salvador
2175,Honduras,Soliz,0.0,Honduras
2177,Nicaragua,Soliz,0.0,Nicaragua
2170,Costa Rica,Soliz,0.0,Costa Rica
2178,Panamá,Soliz,0.0,Panama
2169,Colombia,Soliz,0.0,Colombia
2184,Venezuela,Soliz,0.0,Venezuela
2172,Ecuador,Soliz,0.0,Ecuador
2180,Perú,Soliz,0.0,Peru
2167,Bolivia,Soliz,0.08898305084745763,Bolivia
2168,Chile,Soliz,0.0,Chile
2166,Argentina,Soliz,0.0,Argentina
2179,Paraguay,Soliz,0.0,Paraguay
2183,Uruguay,Soliz,0.0,Uruguay
2171,Cuba,Soliz,0.0,Cuba
2182,República Dominicana,Soliz,0.0,Dominicana
2181,Puerto Rico,Soliz,0.0,Puerto Rico
6128,México,Solorzano,0.0,Mexico
6126,Guatemala,Solorzano,0.0,Guatemala
6125,El Salvador,Solorzano,0.0,El Salvador
6127,Honduras,Solorzano,0.0,Honduras
6129,Nicaragua,Solorzano,0.0,Nicaragua
6122,Costa Rica,Solorzano,0.0,Costa Rica
6130,Panamá,Solorzano,0.0,Panama
6121,Colombia,Solorzano,0.0,Colombia
6136,Venezuela,Solorzano,0.0,Venezuela
6124,Ecuador,Solorzano,0.041666666666666664,Ecuador
6132,Perú,Solorzano,0.0,Peru
6119,Bolivia,Solorzano,0.0,Bolivia
6120,Chile,Solorzano,0.0,Chile
6118,Argentina,Solorzano,0.0,Argentina
6131,Paraguay,Solorzano,0.0,Paraguay
6135,Uruguay,Solorzano,0.0,Uruguay
6123,Cuba,Solorzano,0.0,Cuba
6134,República Dominicana,Solorzano,0.0,Dominicana
6133,Puerto Rico,Solorzano,0.0,Puerto Rico
1606,México,Soria,0.0,Mexico
1604,Guatemala,Soria,0.0,Guatemala
1603,El Salvador,Soria,0.0,El Salvador
1605,Honduras,Soria,0.0,Honduras
1607,Nicaragua,Soria,0.0,Nicaragua
1600,Costa Rica,Soria,0.0,Costa Rica
1608,Panamá,Soria,0.0,Panama
1599,Colombia,Soria,0.0,Colombia
1614,Venezuela,Soria,0.0,Venezuela
1602,Ecuador,Soria,0.0,Ecuador
1610,Perú,Soria,0.0,Peru
1597,Bolivia,Soria,0.0,Bolivia
1598,Chile,Soria,0.0,Chile
1596,Argentina,Soria,0.03230769230769231,Argentina
1609,Paraguay,Soria,0.0,Paraguay
1613,Uruguay,Soria,0.028301886792452834,Uruguay
1601,Cuba,Soria,0.0,Cuba
1612,República Dominicana,Soria,0.0,Dominicana
1611,Puerto Rico,Soria,0.0,Puerto Rico
11524,México,Soriano,0.0,Mexico
11522,Guatemala,Soriano,0.0,Guatemala
11521,El Salvador,Soriano,0.0,El Salvador
11523,Honduras,Soriano,0.0,Honduras
11525,Nicaragua,Soriano,0.0,Nicaragua
11518,Costa Rica,Soriano,0.0,Costa Rica
11526,Panamá,Soriano,0.0,Panama
11517,Colombia,Soriano,0.0,Colombia
11532,Venezuela,Soriano,0.0,Venezuela
11520,Ecuador,Soriano,0.0,Ecuador
11528,Perú,Soriano,0.0,Peru
11515,Bolivia,Soriano,0.0,Bolivia
11516,Chile,Soriano,0.0,Chile
11514,Argentina,Soriano,0.0,Argentina
11527,Paraguay,Soriano,0.0,Paraguay
11531,Uruguay,Soriano,0.0,Uruguay
11519,Cuba,Soriano,0.0,Cuba
11530,República Dominicana,Soriano,0.039473684210526314,Dominicana
11529,Puerto Rico,Soriano,0.0,Puerto Rico
6888,México,Sorto,0.0,Mexico
6886,Guatemala,Sorto,0.0,Guatemala
6885,El Salvador,Sorto,0.04772727272727273,El Salvador
6887,Honduras,Sorto,0.0,Honduras
6889,Nicaragua,Sorto,0.0,Nicaragua
6882,Costa Rica,Sorto,0.0,Costa Rica
6890,Panamá,Sorto,0.0,Panama
6881,Colombia,Sorto,0.0,Colombia
6896,Venezuela,Sorto,0.0,Venezuela
6884,Ecuador,Sorto,0.0,Ecuador
6892,Perú,Sorto,0.0,Peru
6879,Bolivia,Sorto,0.0,Bolivia
6880,Chile,Sorto,0.0,Chile
6878,Argentina,Sorto,0.0,Argentina
6891,Paraguay,Sorto,0.0,Paraguay
6895,Uruguay,Sorto,0.0,Uruguay
6883,Cuba,Sorto,0.0,Cuba
6894,República Dominicana,Sorto,0.0,Dominicana
6893,Puerto Rico,Sorto,0.0,Puerto Rico
219,México,Sosa,0.0,Mexico
217,Guatemala,Sosa,0.0,Guatemala
216,El Salvador,Sosa,0.0,El Salvador
218,Honduras,Sosa,0.0,Honduras
220,Nicaragua,Sosa,0.0,Nicaragua
213,Costa Rica,Sosa,0.0,Costa Rica
221,Panamá,Sosa,0.0,Panama
212,Colombia,Sosa,0.0,Colombia
227,Venezuela,Sosa,0.0,Venezuela
215,Ecuador,Sosa,0.0,Ecuador
223,Perú,Sosa,0.0,Peru
210,Bolivia,Sosa,0.0,Bolivia
211,Chile,Sosa,0.0,Chile
209,Argentina,Sosa,0.1065989847715736,Argentina
222,Paraguay,Sosa,0.14685314685314685,Paraguay
226,Uruguay,Sosa,0.15909090909090912,Uruguay
214,Cuba,Sosa,0.05147058823529412,Cuba
225,República Dominicana,Sosa,0.05630026809651475,Dominicana
224,Puerto Rico,Sosa,0.0,Puerto Rico
1739,México,Soto,0.058495821727019504,Mexico
1737,Guatemala,Soto,0.0,Guatemala
1736,El Salvador,Soto,0.0,El Salvador
1738,Honduras,Soto,0.0,Honduras
1740,Nicaragua,Soto,0.0,Nicaragua
1733,Costa Rica,Soto,0.12804878048780488,Costa Rica
1741,Panamá,Soto,0.047511312217194575,Panama
1732,Colombia,Soto,0.0,Colombia
1747,Venezuela,Soto,0.050724637681159424,Venezuela
1735,Ecuador,Soto,0.0,Ecuador
1743,Perú,Soto,0.05526315789473685,Peru
1730,Bolivia,Soto,0.0,Bolivia
1731,Chile,Soto,0.17213114754098363,Chile
1729,Argentina,Soto,0.02949438202247191,Argentina
1742,Paraguay,Soto,0.0,Paraguay
1746,Uruguay,Soto,0.0,Uruguay
1734,Cuba,Soto,0.03553299492385787,Cuba
1745,República Dominicana,Soto,0.09292035398230089,Dominicana
1744,Puerto Rico,Soto,0.1065989847715736,Puerto Rico
8636,México,Soza,0.0,Mexico
8634,Guatemala,Soza,0.0,Guatemala
8633,El Salvador,Soza,0.0,El Salvador
8635,Honduras,Soza,0.0,Honduras
8637,Nicaragua,Soza,0.0670926517571885,Nicaragua
8630,Costa Rica,Soza,0.0,Costa Rica
8638,Panamá,Soza,0.0,Panama
8629,Colombia,Soza,0.0,Colombia
8644,Venezuela,Soza,0.0,Venezuela
8632,Ecuador,Soza,0.0,Ecuador
8640,Perú,Soza,0.0,Peru
8627,Bolivia,Soza,0.0,Bolivia
8628,Chile,Soza,0.0,Chile
8626,Argentina,Soza,0.0,Argentina
8639,Paraguay,Soza,0.0,Paraguay
8643,Uruguay,Soza,0.0,Uruguay
8631,Cuba,Soza,0.0,Cuba
8642,República Dominicana,Soza,0.0,Dominicana
8641,Puerto Rico,Soza,0.0,Puerto Rico
409,México,Suarez,0.0,Mexico
407,Guatemala,Suarez,0.0,Guatemala
406,El Salvador,Suarez,0.0,El Salvador
408,Honduras,Suarez,0.0,Honduras
410,Nicaragua,Suarez,0.07094594594594596,Nicaragua
403,Costa Rica,Suarez,0.0,Costa Rica
411,Panamá,Suarez,0.0,Panama
402,Colombia,Suarez,0.11290322580645162,Colombia
417,Venezuela,Suarez,0.11229946524064172,Venezuela
405,Ecuador,Suarez,0.07216494845360825,Ecuador
413,Perú,Suarez,0.032507739938080496,Peru
400,Bolivia,Suarez,0.10144927536231885,Bolivia
401,Chile,Suarez,0.0,Chile
399,Argentina,Suarez,0.07241379310344828,Argentina
412,Paraguay,Suarez,0.0,Paraguay
416,Uruguay,Suarez,0.12883435582822086,Uruguay
404,Cuba,Suarez,0.1640625,Cuba
415,República Dominicana,Suarez,0.0,Dominicana
414,Puerto Rico,Suarez,0.0,Puerto Rico
8009,México,Suazo,0.0,Mexico
8007,Guatemala,Suazo,0.0,Guatemala
8006,El Salvador,Suazo,0.0,El Salvador
8008,Honduras,Suazo,0.06069364161849711,Honduras
8010,Nicaragua,Suazo,0.0,Nicaragua
8003,Costa Rica,Suazo,0.0,Costa Rica
8011,Panamá,Suazo,0.0,Panama
8002,Colombia,Suazo,0.0,Colombia
8017,Venezuela,Suazo,0.0,Venezuela
8005,Ecuador,Suazo,0.0,Ecuador
8013,Perú,Suazo,0.0,Peru
8000,Bolivia,Suazo,0.0,Bolivia
8001,Chile,Suazo,0.0,Chile
7999,Argentina,Suazo,0.0,Argentina
8012,Paraguay,Suazo,0.0,Paraguay
8016,Uruguay,Suazo,0.0,Uruguay
8004,Cuba,Suazo,0.0,Cuba
8015,República Dominicana,Suazo,0.0,Dominicana
8014,Puerto Rico,Suazo,0.0,Puerto Rico
11372,México,Suero,0.0,Mexico
11370,Guatemala,Suero,0.0,Guatemala
11369,El Salvador,Suero,0.0,El Salvador
11371,Honduras,Suero,0.0,Honduras
11373,Nicaragua,Suero,0.0,Nicaragua
11366,Costa Rica,Suero,0.0,Costa Rica
11374,Panamá,Suero,0.0,Panama
11365,Colombia,Suero,0.0,Colombia
11380,Venezuela,Suero,0.0,Venezuela
11368,Ecuador,Suero,0.0,Ecuador
11376,Perú,Suero,0.0,Peru
11363,Bolivia,Suero,0.0,Bolivia
11364,Chile,Suero,0.0,Chile
11362,Argentina,Suero,0.0,Argentina
11375,Paraguay,Suero,0.0,Paraguay
11379,Uruguay,Suero,0.0,Uruguay
11367,Cuba,Suero,0.0,Cuba
11378,República Dominicana,Suero,0.04906542056074766,Dominicana
11377,Puerto Rico,Suero,0.0,Puerto Rico
8845,México,Talavera,0.0,Mexico
8843,Guatemala,Talavera,0.0,Guatemala
8842,El Salvador,Talavera,0.0,El Salvador
8844,Honduras,Talavera,0.0,Honduras
8846,Nicaragua,Talavera,0.04861111111111111,Nicaragua
8839,Costa Rica,Talavera,0.0,Costa Rica
8847,Panamá,Talavera,0.0,Panama
8838,Colombia,Talavera,0.0,Colombia
8853,Venezuela,Talavera,0.0,Venezuela
8841,Ecuador,Talavera,0.0,Ecuador
8849,Perú,Talavera,0.0,Peru
8836,Bolivia,Talavera,0.0,Bolivia
8837,Chile,Talavera,0.0,Chile
8835,Argentina,Talavera,0.0,Argentina
8848,Paraguay,Talavera,0.0,Paraguay
8852,Uruguay,Talavera,0.0,Uruguay
8840,Cuba,Talavera,0.0,Cuba
8851,República Dominicana,Talavera,0.0,Dominicana
8850,Puerto Rico,Talavera,0.0,Puerto Rico
